row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
2053,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['experimental', 'mean', 'you', 'would', 'actually', 'write', 'a', 'prototype', 'of', 'the', 'algorithm', 'and', 'measure', 'the', 'time', 'it', 'take', 'to', 'run', 'given', 'certain', 'parameter']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2054,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['measuring', 'the', 'relationship', 'of', 'running', 'an', 'algorithm', 'with', 'different', 'input', 'size']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",4.375,5,science
2055,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['oposite', 'of', 'a', 'theoretical', 'assessment', 'of', 'the', 'algorithm', 'to', 'determine', 'runtime', 'but', 'to', 'run', 'the', 'code', 'first', 'to', 'determine', 'the', 'the', 'runtime', 'this', 'is', 'not', 'recommended', 'because', 'it', 'is', 'a', 'limited', 'test', 'it', 'doe', 'not', 'include', 'all', 'possibility', 'of', 'the', 'data', 'nor', 'the', 'hardware', 'used', 'to', 'process', 'the', 'data']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",4.625,5,science
2056,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['not', 'answered']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",0.0,5,science
2057,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'is', 'by', 'using', 'the', 'big', 'o', 'equation', 'which', 'tell', 'you', 'the', 'running', 'time']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",2.625,5,science
2058,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['you', 'create', 'and', 'run', 'the', 'algorithm', 'multiple', 'time', 'while', 'measuring', 'the', 'amount', 'of', 'time', 'it', 'take', 'you', 'then', 'average', 'the', 'result']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2059,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['keep', 'a', 'value', 'of', 'how', 'many', 'operation', 'it', 'take', 'and', 'add', 'to', 'this', 'value', 'each', 'time', 'a', 'function', 'is', 'called']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",3.375,5,science
2060,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,['bigoh'],"['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",2.25,5,science
2061,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['running', 'the', 'program', 'with', 'various', 'input', 'data', 'and', 'measuring', 'the', 'running', 'time', 'with', 'system', 'time']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2062,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['you', 'run', 'a', 'program', 'with', 'different', 'data', 'size', 'like', '10x', 'a', 'you', 'increase', 'x', 'and', 'measure', 'the', 'completion', 'speed', 'for', 'the', 'program', 'you', 'can', 'find', 'pattern', 'and', 'attempt', 'the', 'measure', 'the', 'running', 'time', 'it', 'very', 'important', 'to', 'keep', 'the', 'same', 'software', 'and', 'hardware', 'however', 'which', 'make', 'experimental', 'testing', 'inferior', 'to', 'theoretical', 'in', 'the', 'eye', 'of', 'most']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",4.0,5,science
2063,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['to', 'run', 'the', 'program', 'through', 'and', 'see', 'how', 'many', 'time', 'each', 'thing', 'is', 'called', 'and', 'the', 'runtime', 'of', 'each', 'function', 'is', 'based', 'on', 'that']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",4.25,5,science
2064,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['the', 'number', 'of', 'time', 'a', 'specific', 'segment', 'get', 'called', 'per', 'unit', 'work']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",3.0,5,science
2065,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['for', 'every', 'call', 'into', 'memory', 'add', 'multiply', 'it', 'into', 'an', 'equation', 'of', 'type', 'on']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",2.25,5,science
2066,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['adding', 'a', 'time', 'marker', 'at', 'the', 'before', 'the', 'algorithm', 'is', 'called', 'and', 'another', 'time', 'marker', 'immediately', 'after', 'so', 'that', 'you', 'have', 'the', 'change', 'in', 'time', 'then', 'you', 'can', 'calculate', 'the', 'efficiency', 'by', 'the', 'speed', 'of', 'the', 'computer', 'cpu']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",3.625,5,science
2067,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['big', 'oh', 'notation']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",2.25,5,science
2068,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['the', 'experimental', 'approach', 'measure', 'actual', 'running', 'time', 'in', 't', 't', 'second']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2069,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['running', 'an', 'algorithm', 'on', 'a', 'specific', 'set', 'of', 'data']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",4.0,5,science
2070,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['in', 'experimental', 'term', 'the', 'running', 'time', 'of', 'an', 'algorithm', 'is', 'measured', 'by', 'the', 'number', 'of', 'operation', 'required', 'to', 'complete', 'the', 'function', 'this', 'number', 'can', 'usually', 'be', 'expressed', 'in', 'bigo', 'notation']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",3.125,5,science
2071,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['run', 'the', 'code', 'for', 'ntimes', 'and', 'get', 'average', 'value', 'drop', 'the', 'constant', 'and', 'lowest', 'number', 'for', 'example', 'if', 'fx', '3n', '1', 'the', 'running', 'time', 'will', 'bef', 'fx', 'on']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",3.5,5,science
2072,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['to', 'measure', 'the', 'actual', 'time', 'of', 'the', 'program', 'to', 'run', 'and', 'calculate', 'the', 'running', 'time', 'using', 'the', 'input', 'and', 'operation', 'done']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2073,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['adding', 'up', 'the', 'number', 'of', 'operation', 'performed', 'based', 'on', 'the', 'worst', 'case', 'possible']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",2.5,5,science
2074,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['the', 'experimental', 'approach', 'would', 'be', 'to', 'run', 'through', 'the', 'algorithm', 'and', 'see', 'how', 'long', 'it', 'take']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2075,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['trying', 'it', 'with', 'different', 'set', 'of', 'input', 'and', 'measuring', 'the', 'amount', 'of', 'time', 'that', 'the', 'algorithm', 'actually', 'take']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",5.0,5,science
2076,"['what', 'is', 'the', 'experimental', 'approach', 'for', 'measuring', 'the', 'running', 'time', 'of', 'an', 'algorithm']",12.2,"['running', 'the', 'input', 'with', 'various', 'input', 'measuring', 'the', 'running', 'time', 'with', 'system', 'time']","['implement', 'the', 'algorithm', 'and', 'measure', 'the', 'physical', 'running', 'time']",4.375,5,science
2077,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['it', 'scan', 'the', 'list', 'and', 'selects', 'the', 'smallestlargest', 'element', 'and', 'place', 'it', 'in', 'the', 'front', 'increment', 'the', 'curptr', 'by', 'one', 'scan', 'the', 'list', 'again', 'for', 'the', 'next', 'smallestlargest', 'element', 'and', 'place', 'it', 'in', 'with', 'respect', 'with', 'the', 'other', 'sorted', 'element']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",5.0,5,science
2078,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'search', 'the', 'array', 'for', 'the', 'lowest', 'value', 'and', 'swap', 'it', 'with', 'the', 'first', 'value', 'in', 'the', 'array', 'then', 'search', 'for', 'the', 'next', 'lowest', 'value', 'and', 'swap', 'it', 'with', 'the', 'second', 'item', 'in', 'the', 'array', 'and', 'so', 'on']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",5.0,5,science
2079,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['compare', 'the', 'largest', 'element', 'to', 'the', 'front', 'element', 'and', 'swap', 'data', 'according', 'to', 'value', 'if', 'needed']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",3.875,5,science
2080,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'is', 'a', 'sorting', 'algorithm', 'that', 'divide', 'a', 'list', 'in', 'half', 'and', 'ha', 'two', 'list', 'it', 'then', 'compare', 'the', 'first', 'element', 'in', 'both', 'these', 'list', 'and', 'put', 'these', 'element', 'in', 'another', 'list', 'having', 'the', 'smaller', 'element', 'before', 'the', 'bigger', 'one']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",2.0,5,science
2081,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['iterate', 'through', 'the', 'list', 'assume', 'list', 'of', 'integer', 'find', 'the', 'smallest', 'one', 'and', 'put', 'it', 'in', 'a', 'separate', 'sorted', 'list', 'then', 'traverse', 'again', 'and', 'find', 'the', 'next', 'smallest', 'and', 'move', 'it', 'to', 'the', 'sorted', 'section', 'and', 'repeat', 'until', 'you', 'run', 'out', 'of', 'element', 'to', 'sort']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",4.75,5,science
2082,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'selects', 'the', 'smallest', 'element', 'out', 'of', 'the', 'list', 'then', 'the', 'second', 'smallest', 'and', 'sort', 'them', 'acordingly']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",5.0,5,science
2083,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['you', 'select', 'the', 'smallest', 'element', 'and', 'place', 'it', 'on', 'the', 'left', 'you', 'select', 'the', 'smallest', 'element', 'and', 'sort', 'it', 'with', 'respect', 'the', 'the', 'item', 'already', 'on', 'the', 'left', 'you', 'continue', 'this', 'till', 'the', 'end', 'of', 'the', 'collection', 'of', 'item']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",5.0,5,science
2084,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['a', 'selection', 'sort', 'scroll', 'through', 'the', 'data', 'structure', 'looking', 'for', 'the', 'lowest', 'or', 'highest', 'unsorted', 'piece', 'of', 'data', 'move', 'it', 'to', 'the', 'held', 'spot', 'increment', 'that', 'spot', 'by', 'one', 'and', 'start', 'the', 'process', 'over']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",5.0,5,science
2085,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'work', 'by', 'finding', 'the', 'smallest', 'element', 'and', 'then', 'compare', 'it', 'with', 'the', 'largest', 'and', 'sort', 'the', 'element']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",1.875,5,science
2086,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'is', 'usually', 'a', 'recursive', 'sorting', 'method', 'where', 'you', 'divide', 'the', 'element', 'to', 'be', 'sorted', 'in', 'half', 'repeatedly', 'you', 'then', 'sort', 'the', 'smallest', 'case', 'then', 'work', 'your', 'way', 'up', 'sorting', 'each', 'until', 'they', 'are', 'all', 'sorted']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",2.5,5,science
2087,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['go', 'to', 'the', 'middle', 'of', 'the', 'list', 'check', 'to', 'see', 'if', 'it', 'is', 'greater', 'or', 'le', 'then', 'the', 'value', 'given', 'and', 'move', 'through', 'the', 'list', 'accordingly', 'to', 'add', 'the', 'value', 'into', 'the', 'proper', 'place']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",1.875,5,science
2088,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'find', 'the', 'lowest', 'element', 'in', 'the', 'data', 'set', 'and', 'place', 'it', 'behind', 'the', 'pivot', 'point']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",4.375,5,science
2089,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'iterates', 'through', 'the', 'array', 'one', 'element', 'at', 'a', 'time', 'seeking', 'the', 'least', 'value', 'from', 'the', 'right', 'and', 'replacing', 'the', 'current', 'value', 'with', 'it']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",4.375,5,science
2090,"['briefly', 'how', 'doe', 'selection', 'sort', 'work']",12.4,"['selection', 'sort', 'traverse', 'an', 'unsorted', 'array', 'looking', 'for', 'the', 'smallest', 'value', 'when', 'it', 'found', 'it', 'is', 'put', 'at', 'the', 'beginning', 'of', 'the', 'unsorted', 'array', 'performed', 'several', 'time', 'this', 'will', 'output', 'a', 'sorted', 'array']","['it', 'selects', 'the', 'minimum', 'from', 'an', 'array', 'and', 'place', 'it', 'on', 'the', 'first', 'position', 'then', 'it', 'selects', 'the', 'minimum', 'from', 'the', 'rest', 'of', 'the', 'array', 'and', 'place', 'it', 'on', 'the', 'second', 'position', 'and', 'so', 'forth']",5.0,5,science
